Season,Round,Driver Abbreviation,Stint,Tire Compound,Stint Length
2019,13,VET,3.0,SOFT,11
2019,14,ALB,1.0,SOFT,26
2019,14,ALB,2.0,MEDIUM,27
2019,14,BOT,1.0,SOFT,27
2019,14,BOT,2.0,MEDIUM,26
2019,14,GAS,1.0,MEDIUM,28
2019,14,GAS,2.0,SOFT,24
2019,14,GIO,1.0,SOFT,21
2019,14,GIO,2.0,MEDIUM,31
2019,14,GRO,1.0,SOFT,7
2019,14,GRO,2.0,MEDIUM,22
2019,14,GRO,3.0,SOFT,23
2019,14,HAM,1.0,SOFT,19
2019,14,HAM,2.0,MEDIUM,30
2019,14,HAM,3.0,SOFT,4
2019,14,HUL,1.0,SOFT,29
2019,14,HUL,2.0,MEDIUM,24
2019,14,KUB,1.0,MEDIUM,29
2019,14,KUB,2.0,SOFT,15
2019,14,KUB,3.0,MEDIUM,7
2019,14,KVY,1.0,MEDIUM,28
2019,14,KVY,2.0,SOFT,2
2019,14,LEC,1.0,SOFT,20
2019,14,LEC,2.0,HARD,33
2019,14,MAG,1.0,SOFT,20
2019,14,MAG,2.0,MEDIUM,14
2019,14,MAG,3.0,SOFT,9
2019,14,NOR,1.0,MEDIUM,23
2019,14,NOR,2.0,HARD,29
2019,14,PER,1.0,MEDIUM,28
2019,14,PER,2.0,SOFT,25
2019,14,RAI,1.0,MEDIUM,19
2019,14,RAI,2.0,MEDIUM,7
2019,14,RAI,3.0,SOFT,26
2019,14,RIC,1.0,SOFT,30
2019,14,RIC,2.0,MEDIUM,23
2019,14,RUS,1.0,MEDIUM,23
2019,14,RUS,2.0,HARD,29
2019,14,SAI,1.0,SOFT,27
2019,14,STR,1.0,SOFT,15
2019,14,STR,2.0,SOFT,7
2019,14,STR,3.0,MEDIUM,30
2019,14,VER,1.0,MEDIUM,1
2019,14,VER,2.0,SOFT,26
2019,14,VER,3.0,MEDIUM,26
2019,14,VET,1.0,SOFT,6
2019,14,VET,2.0,HARD,6
2019,14,VET,3.0,HARD,29
2019,14,VET,4.0,MEDIUM,11
2019,15,ALB,1.0,SOFT,20
2019,15,ALB,2.0,HARD,41
2019,15,BOT,1.0,SOFT,22
2019,15,BOT,2.0,HARD,39
2019,15,GAS,1.0,HARD,32
2019,15,GAS,2.0,MEDIUM,29
2019,15,GIO,1.0,MEDIUM,34
2019,15,GIO,2.0,HARD,2
2019,15,GIO,3.0,SOFT,25
2019,15,GRO,1.0,MEDIUM,23
2019,15,GRO,2.0,HARD,12
2019,15,GRO,3.0,SOFT,26
2019,15,HAM,1.0,SOFT,26
2019,15,HAM,2.0,HARD,35
2019,15,HUL,1.0,SOFT,1
2019,15,HUL,2.0,HARD,35
2019,15,HUL,3.0,MEDIUM,25
2019,15,KUB,1.0,MEDIUM,21
2019,15,KUB,2.0,HARD,23
2019,15,KUB,3.0,MEDIUM,17
2019,15,KVY,1.0,MEDIUM,12
2019,15,KVY,2.0,HARD,24
2019,15,KVY,3.0,SOFT,25
2019,15,LEC,1.0,SOFT,20
2019,15,LEC,2.0,HARD,41
2019,15,MAG,1.0,MEDIUM,18
2019,15,MAG,2.0,HARD,38
2019,15,MAG,3.0,SOFT,5
2019,15,NOR,1.0,SOFT,20
2019,15,NOR,2.0,HARD,41
2019,15,PER,1.0,MEDIUM,13
2019,15,PER,2.0,HARD,30
2019,15,RAI,1.0,MEDIUM,15
2019,15,RAI,2.0,HARD,35
2019,15,RIC,1.0,MEDIUM,34
2019,15,RIC,2.0,HARD,27
2019,15,RUS,1.0,MEDIUM,1
2019,15,RUS,2.0,HARD,34
2019,15,SAI,1.0,SOFT,1
2019,15,SAI,2.0,HARD,34
2019,15,SAI,3.0,MEDIUM,26
2019,15,STR,1.0,MEDIUM,31
2019,15,STR,2.0,HARD,10
2019,15,STR,3.0,SOFT,3
2019,15,STR,4.0,SOFT,17
2019,15,VER,1.0,SOFT,19
2019,15,VER,2.0,HARD,42
2019,15,VET,1.0,SOFT,19
2019,15,VET,2.0,HARD,42
2019,16,ALB,1.0,MEDIUM,29
2019,16,ALB,2.0,SOFT,24
2019,16,BOT,1.0,MEDIUM,28
2019,16,BOT,2.0,SOFT,25
2019,16,GAS,1.0,MEDIUM,26
2019,16,GAS,2.0,SOFT,27
2019,16,GIO,1.0,SOFT,2
2019,16,GIO,2.0,HARD,25
2019,16,GIO,3.0,MEDIUM,26
2019,16,GRO,1.0,SOFT,1
2019,16,HAM,1.0,MEDIUM,28
2019,16,HAM,2.0,SOFT,25
2019,16,HUL,1.0,SOFT,16
2019,16,HUL,2.0,MEDIUM,13
2019,16,HUL,3.0,SOFT,24
2019,16,KUB,1.0,MEDIUM,1
2019,16,KUB,2.0,HARD,1
2019,16,KUB,3.0,MEDIUM,26
2019,16,KVY,1.0,HARD,27
2019,16,KVY,2.0,SOFT,3
2019,16,KVY,3.0,SOFT,23
2019,16,LEC,1.0,SOFT,22
2019,16,LEC,2.0,MEDIUM,9
2019,16,LEC,3.0,SOFT,22
2019,16,MAG,1.0,SOFT,27
2019,16,MAG,2.0,MEDIUM,26
2019,16,NOR,1.0,SOFT,20
2019,16,NOR,2.0,MEDIUM,33
2019,16,PER,1.0,SOFT,23
2019,16,PER,2.0,MEDIUM,30
2019,16,RAI,1.0,MEDIUM,9
2019,16,RAI,2.0,MEDIUM,18
2019,16,RAI,3.0,SOFT,26
2019,16,RIC,1.0,SOFT,1
2019,16,RIC,2.0,MEDIUM,23
2019,16,RUS,1.0,MEDIUM,27
2019,16,SAI,1.0,SOFT,21
2019,16,SAI,2.0,MEDIUM,32
2019,16,STR,1.0,MEDIUM,27
2019,16,STR,2.0,SOFT,26
2019,16,VER,1.0,SOFT,28
2019,16,VER,2.0,MEDIUM,25
2019,16,VET,1.0,SOFT,26
2019,17,ALB,1.0,SOFT,15
2019,17,ALB,2.0,MEDIUM,19
2019,17,ALB,3.0,SOFT,19
2019,17,BOT,1.0,SOFT,17
2019,17,BOT,2.0,MEDIUM,19
2019,17,BOT,3.0,SOFT,17
2019,17,GAS,1.0,SOFT,18
2019,17,GAS,2.0,MEDIUM,34
2019,17,GIO,1.0,MEDIUM,18
2019,17,GIO,2.0,HARD,31
2019,17,GIO,3.0,SOFT,3
2019,17,GRO,1.0,SOFT,16
2019,17,GRO,2.0,HARD,36
2019,17,HAM,1.0,SOFT,21
2019,17,HAM,2.0,MEDIUM,21
2019,17,HAM,3.0,SOFT,11
2019,17,HUL,1.0,SOFT,19
2019,17,HUL,2.0,MEDIUM,33
2019,17,KUB,1.0,MEDIUM,22
2019,17,KUB,2.0,HARD,11
2019,17,KUB,3.0,MEDIUM,18
2019,17,KVY,1.0,SOFT,27
2019,17,KVY,2.0,MEDIUM,25
2019,17,LEC,1.0,SOFT,3
2019,17,LEC,2.0,MEDIUM,22
2019,17,LEC,3.0,SOFT,21
2019,17,LEC,4.0,SOFT,6
2019,17,MAG,1.0,MEDIUM,17
2019,17,MAG,2.0,HARD,30
2019,17,MAG,3.0,SOFT,5
2019,17,NOR,1.0,SOFT,4
2019,17,NOR,2.0,MEDIUM,21
2019,17,NOR,3.0,HARD,27
2019,17,PER,1.0,SOFT,19
2019,17,PER,2.0,MEDIUM,22
2019,17,PER,3.0,SOFT,11
2019,17,RAI,1.0,MEDIUM,15
2019,17,RAI,2.0,HARD,21
2019,17,RAI,3.0,SOFT,16
2019,17,RIC,1.0,MEDIUM,29
2019,17,RIC,2.0,SOFT,23
2019,17,RUS,1.0,MEDIUM,25
2019,17,RUS,2.0,HARD,26
2019,17,SAI,1.0,SOFT,26
2019,17,SAI,2.0,MEDIUM,27
2019,17,STR,1.0,SOFT,18
2019,17,STR,2.0,MEDIUM,34
2019,17,VER,1.0,SOFT,14
2019,17,VET,1.0,SOFT,16
2019,17,VET,2.0,SOFT,15
2019,17,VET,3.0,MEDIUM,22
2019,18,ALB,1.0,MEDIUM,14
2019,18,ALB,2.0,MEDIUM,30
2019,18,ALB,3.0,HARD,27
2019,18,BOT,1.0,MEDIUM,36
2019,18,BOT,2.0,HARD,35
2019,18,GAS,1.0,SOFT,9
2019,18,GAS,2.0,HARD,40
2019,18,GAS,3.0,MEDIUM,21
2019,18,GIO,1.0,MEDIUM,21
2019,18,GIO,2.0,HARD,49
2019,18,GRO,1.0,MEDIUM,37
2019,18,GRO,2.0,HARD,32
2019,18,HAM,1.0,MEDIUM,23
2019,18,HAM,2.0,HARD,48
2019,18,HUL,1.0,MEDIUM,18
2019,18,HUL,2.0,HARD,52
2019,18,KUB,1.0,MEDIUM,21
2019,18,KUB,2.0,HARD,39
2019,18,KUB,3.0,MEDIUM,9
2019,18,KVY,1.0,SOFT,10
2019,18,KVY,2.0,HARD,34
2019,18,KVY,3.0,MEDIUM,26
2019,18,LEC,1.0,MEDIUM,15
2019,18,LEC,2.0,MEDIUM,28
2019,18,LEC,3.0,HARD,28
2019,18,MAG,1.0,MEDIUM,28
2019,18,MAG,2.0,HARD,41
2019,18,NOR,1.0,SOFT,12
2019,18,NOR,2.0,HARD,36
2019,18,PER,1.0,MEDIUM,20
2019,18,PER,2.0,HARD,51
2019,18,RAI,1.0,MEDIUM,15
2019,18,RAI,2.0,HARD,37
2019,18,RAI,3.0,MEDIUM,6
2019,18,RIC,1.0,HARD,50
2019,18,RIC,2.0,MEDIUM,21
2019,18,RUS,1.0,MEDIUM,22
2019,18,RUS,2.0,HARD,47
2019,18,SAI,1.0,SOFT,15
2019,18,SAI,2.0,HARD,20
2019,18,SAI,3.0,MEDIUM,35
2019,18,STR,1.0,MEDIUM,37
2019,18,STR,2.0,HARD,33
2019,18,VER,1.0,MEDIUM,5
2019,18,VER,2.0,HARD,66
2019,18,VET,1.0,MEDIUM,37
2019,18,VET,2.0,HARD,34
2019,19,ALB,1.0,SOFT,1
2019,19,ALB,2.0,MEDIUM,19
2019,19,ALB,3.0,MEDIUM,20
2019,19,ALB,4.0,SOFT,16
2019,19,BOT,1.0,MEDIUM,14
2019,19,BOT,2.0,HARD,21
2019,19,BOT,3.0,MEDIUM,21
2019,19,GAS,1.0,SOFT,19
2019,19,GAS,2.0,HARD,34
2019,19,GAS,3.0,SOFT,1
2019,19,GIO,1.0,MEDIUM,17
2019,19,GIO,2.0,HARD,22
2019,19,GIO,3.0,SOFT,16
2019,19,GRO,1.0,MEDIUM,24
2019,19,GRO,2.0,HARD,31
2019,19,HAM,1.0,MEDIUM,24
2019,19,HAM,2.0,HARD,32
2019,19,HUL,1.0,HARD,27
2019,19,HUL,2.0,MEDIUM,12
2019,19,HUL,3.0,SOFT,16
2019,19,KUB,1.0,MEDIUM,11
2019,19,KUB,2.0,HARD,20
2019,19,KVY,1.0,HARD,21
2019,19,KVY,2.0,MEDIUM,18
2019,19,KVY,3.0,SOFT,16
2019,19,LEC,1.0,MEDIUM,20
2019,19,LEC,2.0,HARD,22
2019,19,LEC,3.0,SOFT,14
2019,19,MAG,1.0,MEDIUM,18
2019,19,MAG,2.0,HARD,22
2019,19,MAG,3.0,SOFT,13
2019,19,NOR,1.0,SOFT,19
2019,19,NOR,2.0,HARD,23
2019,19,NOR,3.0,MEDIUM,14
2019,19,PER,1.0,MEDIUM,24
2019,19,PER,2.0,HARD,31
2019,19,RAI,1.0,SOFT,18
2019,19,RAI,2.0,HARD,22
2019,19,RAI,3.0,SOFT,15
2019,19,RIC,1.0,SOFT,21
2019,19,RIC,2.0,HARD,35
2019,19,RUS,1.0,MEDIUM,23
2019,19,RUS,2.0,HARD,23
2019,19,RUS,3.0,SOFT,8
2019,19,SAI,1.0,SOFT,18
2019,19,SAI,2.0,HARD,37
2019,19,STR,1.0,MEDIUM,9
2019,19,STR,2.0,HARD,20
2019,19,STR,3.0,SOFT,26
2019,19,VER,1.0,MEDIUM,13
2019,19,VER,2.0,HARD,21
2019,19,VER,3.0,MEDIUM,22
2019,19,VET,1.0,MEDIUM,8
